"Stanje","Pregledi","Cijena","Proizvodjac","Model","Gorivo","Godiste","Transmisija","Kilometraza","Kubikaza","Snaga motora (KW)","Broj vrata"
"Koristeno","12384","10300","Peugeot","308","Dizel","2011","Manuelni","240744","1.6","82","4/5"
"Koristeno","4188","17499","Mercedes-Benz","C 200","Dizel","2010","Manuelni","217000","2.0","100","4/5"
"Koristeno","606","22900","Audi","A4","Dizel","2013","Automatik","188500","2.0","110","4/5"
"Koristeno","2136","18499","Volkswagen","Jetta","Dizel","2012","Automatik","230000","2.0","103","4/5"
"Koristeno","330","8350","Volkswagen","Passat","Dizel","2007","Manuelni","250000","1.9","77","4/5"
"Koristeno","1726","12900","Skoda","Octavia","Dizel","2014","Manuelni","320","1.6","77","4/5"
"Koristeno","131","7950","Volkswagen","Passat","Dizel","2006","Manuelni","301000","1.9","77","4/5"
"Koristeno","211","2500","Renault","Laguna","Dizel","2004","Manuelni","330318","1.9","88","4/5"
"Koristeno","3205","17300","Skoda","Octavia","Dizel","2014","Manuelni","236000","2.0","110","4/5"
"Koristeno","123","21000","Audi","Q7","Dizel","2007","Automatik","23","3.0","171","4/5"
"Koristeno","101","5000","Mercedes-Benz","A 150","Benzin","2007","Manuelni","188000","1.5","70","4/5"
"Obnovljen:
                                             23.05.2024 u 18:47","","6900","Seat","Leon","Dizel","2008","Manuelni","280000","1.9","77","4/5"
"Koristeno","5083","17500","Volkswagen","Golf","Benzin","2009","Manuelni","192000","2.0","155","2/3"
"Koristeno","676","33950","Opel","Insignia","Dizel","2017","Automatik","107000","2.0","125","4/5"
"Koristeno","16519","35990","Mercedes-Benz","C 220","Dizel","2016","Automatik","199346","2.2","125","4/5"
"Koristeno","999","15900","Audi","A4","Dizel","2010","Manuelni","265000","2.0","105","4/5"
"Koristeno","145","15499","Volkswagen","Passat","Dizel","2010","Manuelni","265000","2.0","81","4/5"
"Koristeno","1347","24800","Mercedes-Benz","GLK 250","Dizel","2010","Automatik","220000","2.2","150","4/5"
"Koristeno","362","16700","Audi","A6","Dizel","2009","Manuelni","302000","2.7","190","4/5"
"Koristeno","3913","5450","BMW","320","Dizel","2002","Manuelni","350000","2.0","110","4/5"
"Koristeno","651","9999","Jeep","Cherokee","Dizel","2004","Automatik","245000","2.7","120","4/5"
"Koristeno","1497","21999","Volkswagen","Golf","Dizel","2013","Automatik","263100","1.6","81","4/5"
"Koristeno","2412","7700","Volkswagen","Golf","Dizel","2006","Manuelni","295000","1.9","77","4/5"
"Koristeno","524","17500","Toyota","RAV 4","Dizel","2010","Automatik","295500","2.2","110","4/5"
"Koristeno","137","14000","Dodge","Durango","Plin","1999","Automatik","240000","5.7","200","4/5"
"Koristeno","416","8500","Volkswagen","Golf","Dizel","2005","Manuelni","275000","1.9","66","2/3"
"Koristeno","1445","9900","Peugeot","308","Dizel","2013","Manuelni","270000","1.6","68","4/5"
"Koristeno","7421","12500","Mercedes-Benz","E 280","Dizel","2007","Manuelni","265000","3.0","140","4/5"
"Koristeno","503","","BMW","740","Dizel","2016","Automatik","219000","3.0","235","4/5"
"Koristeno","897","26100","Skoda","Octavia","Dizel","2018","Automatik","2","1.6","85","4/5"
"Koristeno","196","","Skoda","Octavia","Dizel","2022","Manuelni","49500","2.0","85","4/5"
"Koristeno","502","28900","Skoda","Octavia","Dizel","2017","Automatik","258700","2.0","135","4/5"
"Koristeno","870","20700","Volkswagen","Sharan","Dizel","2012","Automatik","248124","2.0","103","4/5"
"Koristeno","640","19500","Citroen","C4 Cactus","Dizel","2017","Manuelni","126032","1.6","73","4/5"
"Koristeno","979","1550","Ford","Fiesta","Benzin","2001","Manuelni","193181","1.3","37","2/3"
"Koristeno","615","2750","Ford","Focus","Dizel","2004","Manuelni","300111","1.8","66","4/5"
"Koristeno","1061","13400","Nissan","Qashqai","Benzin","2013","Manuelni","171000","1.6","86","4/5"
"Koristeno","1500","11900","Dacia","Duster","Benzin","2012","Manuelni","240000","1.6","77","4/5"
"Koristeno","1091","8900","Citroen","C3 Picasso","Dizel","2011","Manuelni","269000","1.6","68","4/5"
"Koristeno","1034","9300","Citroen","C3","Benzin","2012","Manuelni","180000","1.4","54","4/5"
"Koristeno","2117","16400","Peugeot","2008","Dizel","2014","Manuelni","164000","1.4","50","4/5"
"Koristeno","1424","12700","Audi","A3","Dizel","2010","Manuelni","254000","1.6","77","4/5"
"Koristeno","6242","16000","Skoda","Octavia","Dizel","2014","Manuelni","220000","1.6","77","4/5"
"Koristeno","1003","4500","Audi","A4","Benzin","2002","Automatik","305922","2.0","96","4/5"
"Koristeno","441","5600","Seat","Ibiza","Dizel","2007","Manuelni","288000","1.9","74","4/5"
"Koristeno","104","27990","Citroen","C4 Cactus","Dizel","2020","Manuelni","117500","1.5","75","4/5"
"Koristeno","1881","8500","Renault","Clio","Dizel","2012","Manuelni","201140","1.5","65","4/5"
"Koristeno","142","44900","Toyota","C-HR","Hibrid","2018","Automatik","59094","1.8","89","4/5"
"Koristeno","703","2950","Renault","Megane","Dizel","2001","Manuelni","223540","1.9","66","4/5"
"Koristeno","154","6350","Renault","Scenic","Dizel","2007","Manuelni","250000","1.9","96","4/5"
"Koristeno","5085","9950","Fiat","Panda","Benzin","2013","Manuelni","220000","0.9","48","4/5"
"Koristeno","1048","","Toyota","Dyna","Dizel","2012","Manuelni","249563","2.5","88","2/3"
"Koristeno","1077","8900","Toyota","Corolla","Plin","2008","Manuelni","330000","1.6","80","4/5"
"Koristeno","4794","","Mercedes-Benz","B 180","Dizel","2007","","270000","2.0","80","4/5"
"Koristeno","105","21700","Mercedes-Benz","A 180","Dizel","2014","Automatik","245000","1.5","80","4/5"
"Koristeno","1169","12499","Peugeot","308","Dizel","2013","Automatik","199321","1.6","1","2/3"
"Koristeno","1031","4200","Peugeot","307","Dizel","2004","Manuelni","280000","2.0","66","4/5"
"Koristeno","151","39900","Mercedes-Benz","C 250","Dizel","2015","Automatik","367000","2.2","150","4/5"
"Koristeno","1630","19500","Renault","Megane","Dizel","2019","Manuelni","199000","1.5","70","4/5"
"Koristeno","603","2850","Renault","Clio","Benzin","2001","Manuelni","230000","1.2","55","4/5"
"Koristeno","214","9700","Opel","Astra","Dizel","2012","Manuelni","1","1.7","96","4/5"
"Koristeno","104","9600","Skoda","Fabia","Dizel","2011","Manuelni","153000","1.6","55","4/5"
"Koristeno","618","2300","Volkswagen","Polo","Benzin","1999","Manuelni","290000","1.4","44","4/5"
"Koristeno","11991","20000","Renault","Megane","Dizel","2019","Manuelni","197000","1.5","85","4/5"
"Koristeno","203","25000","Kia","Sportage","Dizel","2012","Manuelni","222568","2.0","100","4/5"
"Koristeno","11832","33500","Mercedes-Benz","C 220","Dizel","2014","Automatik","215040","2.2","120","4/5"
"Koristeno","1568","9500","Skoda","Fabia","Dizel","2012","Manuelni","228465","1.2","55","4/5"
"Koristeno","139","21900","Volkswagen","Passat Alltrack","Dizel","2013","Manuelni","267000","2.0","103","4/5"
"Koristeno","480","15400","Volkswagen","Passat","Dizel","2011","Manuelni","314000","2.0","103","4/5"
"Koristeno","191","15850","Dacia","Sandero","Dizel","2015","Manuelni","70000","1.5","66","4/5"
"Koristeno","1885","15499","Skoda","Yeti","Dizel","2010","Manuelni","243000","2.0","103","4/5"
"Koristeno","280","10999","Volkswagen","Polo","Dizel","2010","Manuelni","224555","1.6","66","4/5"
"Koristeno","2262","17777","Volkswagen","Sharan","Dizel","2011","Manuelni","274222","2.0","103","4/5"
"Koristeno","1313","17400","Volkswagen","Passat","Dizel","2011","Automatik","248000","2.0","125","4/5"
"Koristeno","1773","16900","Volkswagen","Caddy","Dizel","2011","Manuelni","250000","1.6","75","4/5"
"Koristeno","1678","","Nissan","Patrol","Dizel","2000","Manuelni","270000","3.0","142","4/5"
"Koristeno","15048","42900","Toyota","Corolla","Hibrid","2021","Automatik","111938","1.8","90","4/5"
"Koristeno","818","14600","Audi","A3","Dizel","2009","Manuelni","277000","2.0","103","4/5"
"Koristeno","381","17400","Volkswagen","Passat","Dizel","2011","Manuelni","253500","1.6","77","4/5"
"Koristeno","289","56990","Volvo","XC 60","Dizel","2018","Automatik","180016","2.0","140","4/5"
"Koristeno","778","","Dacia","Logan","Benzin","2023","Automatik","15006","1.0","66","4/5"
"Koristeno","5746","28500","Audi","Q5","Dizel","2010","Automatik","196000","3.0","176","4/5"
"Koristeno","9106","31999","Volvo","XC 60","Dizel","2014","Automatik","256014","2.4","135","4/5"
"Koristeno","1212","22950","Volkswagen","Passat","Dizel","2011","Automatik","246153","2.0","125","4/5"
"Koristeno","783","17650","Volkswagen","Golf Plus","Dizel","2013","Automatik","213267","1.6","77","4/5"
"Koristeno","2729","17350","Volkswagen","Golf Plus","Dizel","2011","Automatik","176755","1.6","77","4/5"
"Koristeno","551","15990","Volkswagen","Golf Plus","Dizel","2012","Manuelni","188274","1.6","105","4/5"
"Koristeno","494","16790","Volkswagen","Golf","Dizel","2012","Automatik","172514","1.6","77","4/5"
"Koristeno","2789","","Volkswagen","Passat","Dizel","2018","Automatik","115552","2.0","110","4/5"
"Koristeno","16381","","Jeep","Compass","Dizel","2012","Manuelni","166000","2.2","120","4/5"
"Koristeno","910","23999","Peugeot","4008","Dizel","2013","Manuelni","71000","1.8","110","4/5"
"Koristeno","630","16500","Mazda","CX-7","Dizel","2011","Manuelni","197000","2.2","127","4/5"
"Koristeno","862","","Volkswagen","Golf","Dizel","2011","Manuelni","275000","2.0","125","4/5"
"Koristeno","7859","25000","Volkswagen","Golf","Dizel","2020","Manuelni","180000","1.6","88","4/5"
"Koristeno","1983","24800","Mercedes-Benz","E 350","Dizel","2010","Automatik","278156","3.0","170","4/5"
"Koristeno","3230","39999","Audi","A4","Dizel","2016","Manuelni","127000","2.0","110","4/5"
"Koristeno","1267","24999","Volkswagen","Golf","Dizel","2018","Manuelni","170800","1.6","85","4/5"
"Koristeno","2795","","Volkswagen","Passat","Dizel","2020","Automatik","128052","2.0","110","4/5"
"Koristeno","4697","","Volkswagen","Golf","Dizel","2019","Manuelni","166853","1.6","85","4/5"
"Koristeno","6197","","Volkswagen","Tiguan","Dizel","2019","Automatik","160441","2.0","110","4/5"
"Koristeno","1678","","Mercedes-Benz","200","Dizel","2011","Manuelni","194588","1.5","78","4/5"
"Koristeno","1424","","Peugeot","5008","Dizel","2012","Automatik","207000","1.6","82","4/5"
"Koristeno","1611","","Volkswagen","Golf","Dizel","2011","Manuelni","235167","1.6","77","4/5"
"Koristeno","651","5300","Citroen","C1","Benzin","2007","Manuelni","225000","1.0","50","4/5"
"Koristeno","6666","","Peugeot","5008","Dizel","2011","","187000","2.0","110","4/5"
"Koristeno","1684","","Citroen","C4","Dizel","2012","Automatik","189521","1.6","82","4/5"
"Koristeno","1593","","Peugeot","206","Dizel","2011","Manuelni","194000","1.4","50","4/5"
"Koristeno","10681","17499","Volkswagen","Passat","Dizel","2011","Manuelni","207000","1.6","77","4/5"
"Koristeno","475","7000","Peugeot","407","Dizel","2008","Manuelni","321000","1.6","80","4/5"
"Koristeno","924","999","","","","","","","","",""
"Koristeno","213","19000","Mercedes-Benz","C 200","Dizel","2010","Manuelni","252000","2.2","100","4/5"
"Koristeno","3155","28999","Hyundai","Tucson","Dizel","2017","Manuelni","227000","1.7","85","4/5"
"Koristeno","271","6250","Mercedes-Benz","A 160","Dizel","2006","Manuelni","331248","2.0","60","4/5"
"Koristeno","2085","13800","Citroen","C4","Dizel","2013","Manuelni","171000","1.6","68","4/5"
"Koristeno","4028","","Citroen","C4","Dizel","2011","Manuelni","174000","1.6","1","4/5"
"Koristeno","459","","Volkswagen","Golf","Dizel","2010","Manuelni","208000","1.6","66","2/3"
"Koristeno","398","","Peugeot","207","Benzin","2010","Manuelni","1","1.6","1","2/3"
"Koristeno","580","","Renault","Kangoo","Dizel","2012","Manuelni","140000","1.5","1","4/5"
"Koristeno","3967","9999","Renault","Scenic","Dizel","2011","Manuelni","181000","1.5","82","4/5"
"Koristeno","650","","Volkswagen","Golf","Dizel","2013","Manuelni","189563","2.0","1","4/5"
"Koristeno","4180","","Renault","Megane","Dizel","2011","Manuelni","184521","1.5","81","4/5"
"Koristeno","3371","","Peugeot","207","Dizel","2010","Manuelni","1","1.4","50","4/5"
"Koristeno","997","16950","Volkswagen","Touran","Dizel","2011","Manuelni","278000","2.0","103","4/5"
"Koristeno","325","12900","Skoda","Octavia","Dizel","2011","Manuelni","244000","1.6","77","4/5"
"Koristeno","4102","9700","Ford","Focus","Dizel","2014","Manuelni","220000","1.6","74","4/5"
"Koristeno","3130","7700","Volkswagen","Passat","Dizel","2006","Manuelni","300","2.0","103","4/5"
"Koristeno","1788","2900","Mercedes-Benz","A 170","Dizel","2002","Automatik","333333","1.7","70","4/5"
"Novo","7380","","Volkswagen","Passat","Dizel","2023","Automatik","12","2.0","110","4/5"
"Koristeno","884","14800","BMW","318","Dizel","2011","Automatik","287286","2.0","105","4/5"
"Koristeno","1476","36000","Volkswagen","Touareg","Dizel","2012","","232628","3.0","176","4/5"
"Koristeno","4208","19499","Volkswagen","Tiguan","Dizel","2010","Manuelni","235000","2.0","103","4/5"
"Koristeno","3664","14299","Volkswagen","Golf","Dizel","2009","Manuelni","224000","2.0","103","4/5"
"Koristeno","1637","18999","Audi","A4","Dizel","2010","Automatik","205000","2.0","105","4/5"
"Koristeno","1153","15700","Volkswagen","Golf","Dizel","2012","Manuelni","249000","1.6","77","4/5"
"Koristeno","3458","16900","Volvo","V60","Dizel","2011","Manuelni","182120","2.0","120","4/5"
"Koristeno","357","8900","Skoda","Fabia","Dizel","2012","Manuelni","240000","1.2","55","4/5"
"Koristeno","529","4300","Opel","Astra","Benzin","2005","Manuelni","240000","1.6","1","4/5"
"Koristeno","6191","","Peugeot","207","Dizel","2013","Manuelni","154231","1.5","66","4/5"
"Koristeno","970","13800","Citroen","C4","Dizel","2013","Manuelni","174000","1.6","68","4/5"
"Koristeno","6851","","Peugeot","107","Benzin","2012","","105321","1.0","10","2/3"
"Koristeno","1896","11100","Renault","Clio","Dizel","2014","Manuelni","190000","1.5","55","4/5"
"Koristeno","1031","8500","Renault","Twingo","Benzin","2012","Manuelni","111321","1.2","55","2/3"
"Koristeno","3226","","Opel","Astra","Dizel","2006","","240000","1.7","74","4/5"
"Koristeno","2769","15999","Mercedes-Benz","C 200","Dizel","2010","Manuelni","217000","2.2","1","4/5"
"Koristeno","1653","","Opel","Corsa","Dizel","2011","Manuelni","179852","1.3","55","4/5"
"Koristeno","11630","14500","Mitsubishi","Outlander","Dizel","2011","Automatik","266000","2.2","115","4/5"
"Koristeno","139","26500","Citroen","C3","Benzin","2022","Manuelni","30000","1.2","60","4/5"
"Koristeno","7694","","Nissan","Terrano","Dizel","2004","Manuelni","300000","2.7","92","2/3"
"Koristeno","799","5600","Volkswagen","Polo","Benzin","2006","Manuelni","180000","1.2","55","4/5"
"Koristeno","1005","25250","Volkswagen","Golf","Dizel","2016","Manuelni","198","1.6","66","4/5"
"Novo","3500","46000","Opel","Astra","Benzin","2024","Manuelni","1","1.2","81","4/5"
"Koristeno","331","","Volkswagen","Tiguan","Dizel","2020","Automatik","165000","2.0","140","4/5"
"Koristeno","3756","","Mercedes-Benz","B 200","Dizel","2021","Automatik","162710","2.0","110","4/5"
"Koristeno","7502","","Volkswagen","Passat","Dizel","2018","Manuelni","151504","2.0","110","4/5"
"Koristeno","3541","","Volkswagen","Passat","Dizel","2020","Automatik","178336","2.0","110","4/5"
"Koristeno","4720","7900","Mercedes-Benz","ML 270","Dizel","2002","Automatik","2","2.7","2","4/5"
"Koristeno","1513","39890","Mercedes-Benz","C 200","Dizel","2018","Automatik","121000","2.2","100","4/5"
"Koristeno","1703","9600","Mercedes-Benz","B 180","Dizel","2008","Manuelni","226000","2.0","80","4/5"
"Koristeno","386","17500","Audi","A3","Dizel","2011","Manuelni","175000","1.6","77","4/5"
"Koristeno","160","9800","Renault","Fluence","Benzin","2012","Manuelni","174668","1.6","81","4/5"
"Koristeno","355","11500","Mercedes-Benz","E 280","Dizel","2006","Automatik","309860","3.0","140","4/5"
"Koristeno","301","22900","Nissan","Qashqai","Benzin","2015","Manuelni","156320","1.2","85","4/5"
"Koristeno","560","8000","Mercedes-Benz","C 220","Dizel","2005","Automatik","300000","2.2","90","4/5"
"Koristeno","1075","15400","Volkswagen","Golf","Dizel","2010","Manuelni","251000","2.0","103","4/5"
"Koristeno","589","24500","Jaguar","XF","Dizel","2010","Automatik","223000","3.0","177","4/5"
"Koristeno","712","5700","Opel","Astra","Dizel","2005","Manuelni","260000","1.9","110","4/5"
"Koristeno","166","","Audi","A3","Dizel","2010","Manuelni","228000","1.6","77","4/5"
"Koristeno","255","10500","Skoda","Fabia","Dizel","2011","Manuelni","260000","1.6","77","4/5"
"Koristeno","2532","18300","Audi","A3","Dizel","2011","Manuelni","268200","2.0","125","4/5"
"Koristeno","4102","14999","Mercedes-Benz","CLK 270","Dizel","2004","Manuelni","392258","2.7","150","2/3"
"Koristeno","2258","67000","BMW","X3","Dizel","2019","Automatik","131000","2.0","140","4/5"
"Koristeno","2862","17700","Citroen","DS4","Dizel","2011","Manuelni","180000","2.0","120","4/5"
"Koristeno","467","1995","Ford","Focus","Dizel","2003","Manuelni","240000","1.8","85","2/3"
"Koristeno","10152","43500","Audi","A8","Dizel","2011","Automatik","258000","3.0","184","4/5"
"Koristeno","5146","22500","Skoda","Octavia","Dizel","2015","Manuelni","206000","1.6","81","4/5"
"Koristeno","809","","Volkswagen","Passat","Dizel","2013","Manuelni","234434","1.6","77","4/5"
"Koristeno","7031","30900","Volkswagen","Tiguan","Dizel","2012","Automatik","231000","2.0","103","4/5"
"Koristeno","141","21000","Volkswagen","Tiguan","Dizel","2010","Manuelni","280000","2.0","103","4/5"
"Koristeno","9839","29900","Volkswagen","Tiguan","Dizel","2012","Automatik","196000","2.0","103","4/5"
"Koristeno","4596","17400","Skoda","Octavia RS","Dizel","2011","Automatik","238971","2.0","125","4/5"
"Koristeno","6293","13000","Citroen","C4","Dizel","2013","Manuelni","205000","1.6","68","4/5"
"Koristeno","1510","121500","Volkswagen","Touareg","Dizel","2019","Automatik","87800","3.0","210","4/5"
"Koristeno","1126","35000","Volvo","XC 60","Dizel","2016","Automatik","249900","2.0","140","4/5"
"Koristeno","1406","14600","Volkswagen","Golf","Dizel","2012","Manuelni","250000","1.6","77","4/5"
"Koristeno","700","30950","Audi","A7","Dizel","2011","Manuelni","267458","3.0","180","4/5"
"Koristeno","606","11600","Skoda","Fabia","Dizel","2012","Manuelni","161123","1.6","55","4/5"
"Koristeno","2868","13400","Audi","A3","Dizel","2010","Manuelni","232000","1.6","77","4/5"
"Koristeno","1364","6100","Volkswagen","Passat","Dizel","2001","Manuelni","325239","1.9","74","4/5"
"Koristeno","504","31000","Skoda","Superb","Dizel","2015","Automatik","184000","2.0","140","4/5"
"Koristeno","213","14950","Volkswagen","Touran","Dizel","2011","Manuelni","245000","1.6","77","4/5"
"Koristeno","8794","","Volkswagen","Passat","Dizel","2018","Automatik","153000","2.0","110","4/5"
"Koristeno","818","2850","Renault","Clio","Dizel","2003","Manuelni","268000","1.5","60","4/5"
"Koristeno","263","11600","Skoda","Octavia","Dizel","2010","Manuelni","254000","1.6","77","4/5"
"Koristeno","506","14900","Audi","A3","Dizel","2010","Manuelni","246000","2.0","103","4/5"
"Koristeno","774","14600","Volkswagen","Golf Plus","Dizel","2013","Manuelni","199200","1.6","77","4/5"
"Koristeno","6006","14450","Volkswagen","Golf","Dizel","2011","Manuelni","227000","1.6","77","4/5"
"Koristeno","10296","23950","Opel","Insignia","Dizel","2019","Manuelni","188500","1.6","81","4/5"
"Koristeno","4220","13490","Volkswagen","Touran","Dizel","2011","Manuelni","250000","1.6","77","4/5"
"Koristeno","2230","34800","Audi","A6","Dizel","2013","Automatik","166244","2.0","130","4/5"
"Koristeno","349","59999","BMW","X5","Dizel","2014","Automatik","206000","3.0","190","4/5"
"Koristeno","680","8500","Volkswagen","Passat","Dizel","2006","Manuelni","360000","1.9","77","4/5"
"Koristeno","165","4900","Seat","Ibiza","Plin","2007","Manuelni","222000","1.4","55","2/3"
"Koristeno","3433","13700","Audi","A3","Dizel","2011","Manuelni","312000","1.6","77","4/5"
"Koristeno","200","14449","Volkswagen","Passat","Dizel","2011","Manuelni","265123","2.0","103","4/5"
"Koristeno","5189","27900","Audi","Q5","Dizel","2009","Automatik","309000","3.0","176","4/5"
"Koristeno","631","25800","Audi","A5","Dizel","2011","Automatik","281566","3.0","176","4/5"
"Koristeno","758","13850","Renault","Clio","Benzin","2014","Manuelni","171258","1.2","54","4/5"
"Koristeno","2008","20400","Volkswagen","Caddy","Dizel","2015","Manuelni","241248","1.6","75","4/5"
"Koristeno","3667","17000","Volkswagen","Passat CC","Dizel","2009","Manuelni","262000","2.0","103","4/5"
"Koristeno","3554","36300","Audi","A5","Dizel","2016","Automatik","286156","3.0","180","4/5"
"Koristeno","3315","44500","Skoda","Kodiaq","Dizel","2018","Automatik","208561","2.0","110","4/5"
"Koristeno","3792","42800","Audi","Q5","Dizel","2016","Automatik","269488","2.0","140","4/5"
"Koristeno","14479","36500","Audi","A6","Dizel","2014","Manuelni","141000","2.0","130","4/5"
"Koristeno","3292","37600","Audi","A5","Dizel","2014","Automatik","199533","3.0","180","4/5"
"Koristeno","3037","59500","Volkswagen","Amarok","Dizel","2017","Automatik","230046","3.0","164","4/5"
"Koristeno","3793","22500","Citroen","C4 Cactus","Dizel","2018","Manuelni","155600","1.5","75","4/5"
"Koristeno","5705","48500","Audi","A6","Dizel","2015","Automatik","127464","3.0","200","4/5"
"Koristeno","1217","3300","Opel","Zafira","Benzin","2001","Manuelni","261243","1.6","74","4/5"
"Koristeno","3231","5700","Opel","Astra","Dizel","2004","Manuelni","250142","1.7","74","4/5"
"Koristeno","781","12000","BMW","525","Benzin","2003","Manuelni","204214","2.5","141","4/5"
"Koristeno","898","8399","Citroen","C5","Dizel","2009","Manuelni","216548","2.0","103","4/5"
"Koristeno","1281","14500","Volkswagen","Golf","Dizel","2010","Manuelni","228000","1.6","77","4/5"
"Koristeno","3552","22000","Renault","Captur","Benzin","2018","Manuelni","49000","0.9","66","4/5"
"Koristeno","4804","15999","Audi","A4","Dizel","2011","Automatik","150000","2.7","140","4/5"
"Koristeno","4204","31250","Volkswagen","Tiguan","Dizel","2013","Automatik","235000","2.0","130","4/5"
"Koristeno","411","","Seat","Altea","Dizel","2006","Manuelni","280000","1.9","77","4/5"
"Koristeno","241","12600","Volkswagen","Passat","Dizel","2006","Manuelni","250","2.0","103","4/5"
"Koristeno","1204","14100","Volkswagen","Golf","Dizel","2010","Manuelni","242419","1.6","77","4/5"
"Koristeno","122","","Audi","A4","Dizel","2009","Manuelni","283213","2.0","88","4/5"
"Koristeno","274","","Volkswagen","Golf","Dizel","2011","Manuelni","280000","1.6","77","4/5"
"Koristeno","366","4800","Peugeot","307","Dizel","2006","Manuelni","0","1.6","80","4/5"
"Koristeno","2721","","Mercedes-Benz","ML 350","Dizel","2014","Automatik","252000","3.0","190","4/5"
"Koristeno","2155","18400","Volkswagen","Sharan","Dizel","2011","Manuelni","252000","2.0","103","4/5"
"Koristeno","7628","17450","BMW","X1","Dizel","2010","Manuelni","207000","2.0","105","4/5"
"Koristeno","2989","54900","Skoda","Superb","Dizel","2019","Automatik","227000","2.0","140","4/5"
"Koristeno","7947","13900","Toyota","RAV 4","Dizel","2006","Manuelni","214000","2.2","130","4/5"
"Koristeno","3841","17900","Land Rover","Freelander","Dizel","2011","Manuelni","242000","2.0","110","4/5"
"Koristeno","1440","20900","Skoda","Octavia","Dizel","2016","Automatik","274000","2.0","110","4/5"
"Koristeno","812","27900","Audi","Q5","Dizel","2011","Manuelni","240000","2.0","125","4/5"
"Koristeno","2308","33900","BMW","X1","Dizel","2016","Manuelni","250000","2.0","110","4/5"
"Koristeno","147","13999","Opel","Astra","Dizel","2015","Manuelni","221000","1.6","81","4/5"
"Koristeno","2225","4999","Renault","Clio","Dizel","2008","Manuelni","430000","1.5","50","2/3"
"Obnovljen:
                                             22.05.2024 u 19:22","","2400","Seat","Arosa","Benzin","2004","Manuelni","190000","1.0","37","2/3"
"Koristeno","148","","Mercedes-Benz","E 250","Dizel","2011","Automatik","320000","2.5","150","2/3"
"Koristeno","1001","2400","Mercedes-Benz","A 160","Benzin","2001","Manuelni","2800000","1.6","75","4/5"
"Koristeno","248","22000","Mazda","3","Dizel","2015","Manuelni","235000","2.2","110","4/5"
"Koristeno","1651","2500","Volkswagen","Passat","Dizel","2002","Manuelni","350000","1.9","96","4/5"
"Koristeno","118","9300","Citroen","C3","Benzin","2010","Manuelni","189125","1.4","54","4/5"
